product_category,total_orders,detractors,pct_detractors,avg_year
"['AUS Bathroomware - Towel Rails & Racks,AUS Bathroomware - Bathroom Fixtures,AUS Bathroomware - Bathroom Fixtures']",2,0,0.0,2019.0
"['AUS Home Décor - Vases,AUS Outdoor - Umbrellas & Gazebos']",1,0,0.0,2019.0
"['AUS Fitness - Gym Equipment,AUS Furniture - Bedroom - Beds,AUS Furniture - Bedroom - Bedside Tables,AUS Manchester - Mattress Protectors & Accessories,AUS Furniture - Bedroom - Bed Mattresses,AUS Furniture - Outdoor - Dining Sets']",1,0,0.0,2019.0
"['AUS Decorating - Wallpaper,AUS Decorating - Wallpaper,AUS Kids - Toys,AUS Kids - Toys,AUS Kids - Toys,AUS Outdoor - Firepits & Patio Heaters']",1,0,0.0,2020.0
"['AUS Furniture - Entertainment - TV Units,AUS Furniture - Occasional - Coffee Tables,AUS Furniture - Occasional - Side/End Tables']",1,1,100.0,2020.0
"['AUS Kitchenware - Knives,AUS Kitchenware - Cutting Boards,AUS Kitchenware - Knives,AUS Dinnerware - Cutlery Sets']",1,1,100.0,2020.0
"['AUS Furniture - Bedroom - Bedside Tables,AUS Lighting - Indoor - Ceiling Fixtures']",1,0,0.0,2020.0
"['AUS Manchester - Blankets & Throws,AUS Lighting - Lamp Shades']",1,0,0.0,2019.0
"['AUS Home Décor - Candle Holders,AUS Furniture - Occasional - Side/End Tables']",1,0,0.0,2018.0
"['AUS Baby - Bedding,AUS Manchester - Blankets & Throws']",1,0,0.0,2018.0
"['AUS S&O - Rubbish Bins,AUS S&O - Rubbish Bins,AUS Rugs - Rugs']",1,0,0.0,2018.0
"['AUS Home Décor - Mirrors,AUS Home Décor - Mirrors,AUS S&O - Cupboards']",1,0,0.0,2018.0
"['AUS Furniture - Occasional - Coffee Tables,AUS Office - Desks']",3,1,33.33,2019.0
"['AUS Manchester - Blankets & Throws,AUS Furniture - Coat Racks'
 'Hall Trees & Umbrella Stands,AUS Rugs - Rugs']",1,0,0.0,2018.0
"['AUS Home Décor - Wall Art,AUS Furniture - Dining - Dining Chairs,AUS S&O - Laundry Baskets & Organisation,AUS Furniture - Drinks Trolleys & Serving Carts']",1,0,0.0,2018.0
"['AUS Manchester - Bed Sheets,AUS Bathroomware - Bathroom Accessories,AUS Bathroomware - Bathroom Accessories']",1,0,0.0,2018.0
"['AUS Furniture - Bar Stools,AUS Outdoor - Hammocks & Hammock Acc,AUS Rugs - Rugs,AUS Rugs - Rugs,AUS Furniture - Bedroom - Beds,AUS Furniture - Bedroom - Bunk Beds']",1,0,0.0,2019.0
"['AUS Dinnerware - Serving Pieces,AUS Furniture - Dining - Dining Chairs,AUS Furniture - Occasional - Coffee Tables,AUS Rugs - Rugs,AUS Manchester - Home - Cushions,AUS Lighting - Indoor - Lamps,AUS Dinnerware - Serving Pieces,AUS Home Décor - Artificial Plants & Flowers,AUS Home Décor - Vases,AUS Home Décor - Candles & Diffusers']",1,0,0.0,2019.0
"['AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Rugs - Rugs,AUS Rugs - Rugs,AUS Rugs - Rugs']",1,0,0.0,2019.0
"['AUS Lighting - Indoor - Lamps,AUS Rugs - Rugs,AUS Lighting - Indoor - Lamps,AUS Lighting - Indoor - Lamps,AUS Furniture - Occasional - Coffee Tables']",1,0,0.0,2020.0
"['AUS Furniture - Bedroom - Chest of Drawers,AUS Furniture - Bedroom - Bedside Tables,AUS Furniture - Entertainment - TV Units']",1,0,0.0,2019.0
"['AUS Fixtures - Door & Window Hardware,AUS Fixtures - Door & Window Hardware']",2,1,50.0,2019.0
"['AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Manchester - Blankets & Throws,AUS Rugs - Rugs']",1,0,0.0,2019.0
"['AUS Home Décor - Artificial Plants & Flowers,AUS Home Décor - Artificial Plants & Flowers,AUS Manchester - Home - Cushions,AUS Home Décor - Artificial Plants & Flowers']",1,0,0.0,2020.0
"['AUS Manchester - Blankets & Throws,AUS Home Décor - Jewellery Boxes,AUS Home Décor - Artificial Plants & Flowers']",1,0,0.0,2019.0
"['AUS Furniture - Occasional - Ottomans & Stools,AUS Home Décor - Decorative Bowls']",1,0,0.0,2019.0
"['AUS Kids - Toys,AUS Dinnerware - Drinkware - Glasses,AUS Kids - Toys,AUS Kids - Toys,AUS Dinnerware - Drinkware - Glasses,AUS Kids - Toys']",1,0,0.0,2020.0
"['AUS Gifting - Desk Accessories & Stationery,AUS Home Décor - Mirrors']",1,0,0.0,2020.0
"['AUS Office - Office Chairs,AUS Office - Filing Cabinets']",4,0,0.0,2020.0
"['AUS Home Decor - Easels,AUS Home Decor - Easels']",1,1,100.0,2020.0
"['AUS Outdoor - All Planters,AUS Lighting - Lamp Shades']",1,0,0.0,2020.0
"['AUS Manchester - Pillowcases,AUS Manchester - Bed Sheets,AUS Manchester - Quilt Covers,AUS Manchester - Quilt Covers,AUS Manchester - Quilt Covers,AUS Manchester - Pillowcases']",1,0,0.0,2020.0
"['AUS Manchester - Quilt Covers,AUS Furniture - Occasional - Display Cabinets,AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Furniture - Armchairs']",1,1,100.0,2019.0
"['AUS Manchester - Home - Dining & Table Linens,AUS Manchester - Home - Dining & Table Linens,AUS Manchester - Quilt Covers']",1,0,0.0,2020.0
"['AUS Lighting - Indoor - Lamps,AUS Home Décor - Jewellery Boxes,AUS Lighting - Indoor - Lamps,AUS Furniture - Coat Racks'
 'Hall Trees & Umbrella Stands']",1,0,0.0,2018.0
"['AUS Home Décor - Statues & Ornaments,AUS Home Décor - Wall Art,AUS Home Décor - Wall Art']",1,0,0.0,2019.0
"['AUS Outdoor - Pools & Accessories,AUS Gift & Novelty - Gift Ideas']",1,1,100.0,2018.0
"['AUS Furniture - Seating - Sofas & Lounge Sets,AUS Rugs - Rugs,AUS Manchester - Home - Cushions']",1,0,0.0,2018.0
"['AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Furniture - Bar Stools']",1,0,0.0,2018.0
"['AUS Rugs - Rugs,AUS Outdoor - Firepits & Patio Heaters,AUS Rugs - Rugs,AUS Furniture - Dining - Dining Sets']",1,1,100.0,2019.0
"['AUS Rugs - Rugs,AUS Manchester - Home - Dining & Table Linens,AUS Manchester - Home - Dining & Table Linens,AUS Manchester - Home - Dining & Table Linens']",1,0,0.0,2019.0
"['AUS Rugs - Rugs,AUS Furniture - Dining - Dining Tables,AUS Furniture - Bar Stools']",1,0,0.0,2019.0
"['AUS Home Décor - Clocks,AUS Dinnerware - Teacups & Mugs,AUS Kitchenware - [Appliances] Coffee Machines,AUS Home Décor - Wall Shelving']",1,0,0.0,2019.0
"['AUS Rugs - Rugs,AUS Furniture - Bedroom - Bedside Tables,AUS Rugs - Rugs']",1,0,0.0,2019.0
"['AUS Lighting - Lamp Shades,AUS Furniture - Occasional - Console Tables']",1,0,0.0,2019.0
"['AUS Manchester - Home - Cushions,AUS Rugs - Rugs,AUS Rugs - Rugs']",6,0,0.0,2019.0
"['AUS Manchester - Home - Dining & Table Linens,AUS Dinnerware - Drinkware - Glasses']",1,0,0.0,2019.0
"['AUS Furniture - Occasional - Coffee Tables,AUS Furniture - Entertainment - TV Units,AUS Rugs - Rugs,AUS Furniture - Armchairs']",1,0,0.0,2019.0
"['AUS Manchester - Pillowcases,AUS Manchester - Quilt Covers,AUS Manchester - Pillows,AUS Manchester - Pillows']",1,0,0.0,2020.0
"['AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Manchester - Home - Cushions,AUS Manchester - Quilt Covers,AUS Manchester - Bed Sheets']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Bedheads,AUS Manchester - Pillows']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Bedheads,AUS Manchester - Quilt Covers,AUS Manchester - Quilt Covers,AUS Manchester - Mattress Protectors & Accessories,AUS Manchester - Mattress Protectors & Accessories']",1,0,0.0,2020.0
"['AUS Home Décor - Vases,AUS Furniture - Occasional - Coffee Tables,AUS S&O - Bookcases & Shelving Units,AUS Home Décor - Vases']",1,0,0.0,2020.0
"['AUS Furniture - Occasional - Console Tables,AUS Furniture - Dining - Buffets & Sideboards']",2,0,0.0,2019.0
"['AUS Lighting - Indoor - Lamps,AUS Home Decor - Easels']",1,0,0.0,2020.0
"['AUS Outdoor - All Planters,AUS Furniture - Outdoor - Benches']",2,0,0.0,2020.0
"['AUS Dinnerware - Serving Pieces,AUS Lighting - Indoor - Lamps,AUS Furniture - Occasional - Console Tables']",1,0,0.0,2020.0
"['AUS Manchester - Beach Towels,AUS Manchester - Quilts,AUS Manchester - Quilt Covers']",1,0,0.0,2020.0
"['AUS Kids - S&O - Toy Boxes & Kids Storage Units,AUS Manchester - Pillowcases,AUS Manchester - Pillowcases']",1,1,100.0,2020.0
"['AUS Home Décor - Clocks,AUS Furniture - Outdoor - Chairs,AUS Furniture - Dining - Dining Chairs']",1,0,0.0,2020.0
"['AUS S&O - Boxes & Baskets,AUS S&O - Boxes & Baskets,AUS Home Décor - Artificial Plants & Flowers,AUS Lighting - Party Lights,AUS Home Décor - Mirrors']",1,0,0.0,2019.0
"['AUS Lighting - Indoor - Wall Lighting,AUS Home Décor - Wall Art']",1,0,0.0,2019.0
"['AUS Furniture - Dining - Dining Chairs,AUS Home Décor - Candles & Diffusers,AUS Lighting - Indoor - Ceiling Fixtures,AUS Lighting - Indoor - Ceiling Fixtures,AUS Appliances - Small Appliances,AUS Lighting - Indoor - Ceiling Fixtures']",1,0,0.0,2018.0
"['AUS Manchester - Bed Sheets,AUS Manchester - Pillowcases,AUS Manchester - Pillowcases,AUS Manchester - Bed Sheets,AUS Manchester - Quilt Covers,AUS Manchester - Quilt Covers,AUS Manchester - Pillowcases']",1,0,0.0,2018.0
"['AUS Lighting - Indoor - Lamps,AUS Bathroomware - Towel Rails & Racks']",2,0,0.0,2019.0
"['AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Dinnerware - Drinkware - Glasses,AUS Home Décor - Artificial Plants & Flowers,AUS Manchester - Home - Dining & Table Linens,AUS S&O - Rubbish Bins,AUS Manchester - Home - Dining & Table Linens,AUS Manchester - Home - Dining & Table Linens,AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Dinnerware - Drinkware - Glasses,AUS Kitchenware - [Table] Coasters & Trivets,AUS Kitchenware - Cutting Boards,AUS Manchester - Home - Dining & Table Linens,AUS Dinnerware - Drinkware - Jugs'
 'Carafes & Decanters,AUS Manchester - Home - Dining & Table Linens,AUS Kitchenware - [Cooking] Salt/Pepper Shakers/Mills,AUS Dinnerware - Drinkware - Glasses']",1,1,100.0,2019.0
"['AUS Manchester - Quilt Covers,AUS Manchester - Pillows,AUS Lighting - Lamp Shades,AUS Manchester - Pillowcases']",1,0,0.0,2020.0
"['AUS Lighting - Outdoor Lighting,AUS Furniture - Dining - Dining Tables,AUS Furniture - Bar Stools,AUS Furniture - Dining - Dining Chairs']",1,0,0.0,2020.0
"['AUS Dinnerware - Dinnerware Sets,AUS Home Décor - Room Dividers']",1,0,0.0,2020.0
"['AUS Kitchenware - [Cooking] Bakeware,AUS Dinnerware - Serving Pieces,AUS Home Décor - Candles & Diffusers']",1,0,0.0,2020.0
"['AUS Manchester - Bed Sheets,AUS Manchester - Bed Sheets,AUS Manchester - Quilt Covers,AUS Manchester - Quilt Covers,AUS Manchester - Quilt Covers,AUS Manchester - Bed Sheets']",1,0,0.0,2019.0
"['AUS S&O - Boxes & Baskets,AUS S&O - Boxes & Baskets,AUS Manchester - Blankets & Throws,AUS Outdoor - All Planters']",1,0,0.0,2020.0
"['AUS Dinnerware - Cutlery Sets,AUS Dinnerware - Dinnerware Sets,AUS Dinnerware - Dinnerware Sets']",1,0,0.0,2019.0
"['AUS Dinnerware - Serving Pieces,AUS Kitchenware - [Cooking] Bakeware,AUS Kitchenware - [Cooking] Utensils,AUS Home Décor - Vases']",1,0,0.0,2020.0
"['AUS Kitchenware - Knives,AUS Home Décor - Jewellery Boxes']",1,0,0.0,2020.0
"['AUS Manchester - Mattress Toppers' 'Pads'
 'Underlays,AUS Manchester - Pillowcases,AUS Manchester - Pillowcases']",1,0,0.0,2020.0
"['AUS Home Décor - Clocks,AUS Lighting - Indoor - Lamps,AUS Furniture - Bedroom - Bedside Tables,AUS Furniture - Sofa Beds,AUS Furniture - Bedroom - Bedheads']",1,0,0.0,2020.0
"['AUS Manchester - Home - Cushions,AUS Bar & Wine - Barware & Accessories,AUS Kitchenware - [Table] Coasters & Trivets,AUS Furniture - Dining - Dining Tables,AUS Furniture - Dining - Dining Chairs,AUS Rugs - Rugs,AUS Furniture - Armchairs']",1,0,0.0,2020.0
"['AUS Pet - [Dog' 'Cat & Bird] Toys,AUS Fitness - Gym Equipment']",1,0,0.0,2020.0
"['AUS Dinnerware - Teacups & Mugs,AUS Dinnerware - Teacups & Mugs,AUS Dinnerware - Teacups & Mugs,AUS Rugs - Rugs,AUS Rugs - Rugs,AUS Rugs - Doormats']",1,0,0.0,2020.0
"['AUS Furniture - Occasional - Coffee Tables,AUS Rugs - Doormats,AUS Furniture - Occasional - Ottomans & Stools']",1,0,0.0,2020.0
"['AUS Outdoor - Pools & Accessories,AUS Lighting - Party Lights']",1,0,0.0,2020.0
"['AUS Bathroomware - Vanities & Cabinets,AUS Lighting - Lamp Shades,AUS Lighting - Lamp Shades']",1,0,0.0,2018.0
"['AUS Furniture - Bedroom - Bedside Tables,AUS Gift & Novelty - Gift Ideas']",1,0,0.0,2018.0
"['AUS Furniture - Dining - Buffets & Sideboards,AUS Home Décor - Candles & Diffusers']",1,1,100.0,2020.0
"['AUS Lighting - Outdoor Lighting,AUS Manchester - Pillows']",2,0,0.0,2019.0
"['AUS Manchester - Bed Sheets,AUS Manchester - Bed Sheets,AUS Manchester - Bed Sheets,AUS Manchester - Bed Sheets,AUS Furniture - Bedroom - Bed Mattresses,AUS Furniture - Bedroom - Bed Mattresses']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Bedheads,AUS Furniture - Entertainment - TV Units,AUS Furniture - Entertainment - TV Units,AUS Furniture - Bedroom - Bedheads']",1,1,100.0,2019.0
"['AUS Manchester - Bed Sheets,AUS Manchester - Bed Sheets,AUS Baby - Bedding']",1,0,0.0,2019.0
"['AUS Office - Desks,AUS Furniture - Occasional - Console Tables']",4,1,25.0,2019.0
"['AUS Manchester - Blankets & Throws,AUS Manchester - Home - Cushions,AUS Manchester - Bed Sheets,AUS Manchester - Quilt Covers,AUS Manchester - Quilts,AUS Furniture - Bedroom - Beds']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Bed Mattresses,AUS Furniture - Bedroom - Bed Mattresses,AUS Furniture - Bedroom - Bunk Beds']",7,0,0.0,2019.0
"['AUS Furniture - Bedroom - Bedside Tables,AUS Home Décor - Clocks,AUS Furniture - Occasional - Console Tables']",1,0,0.0,2019.0
"['AUS Furniture - Outdoor - Benches,AUS Furniture - Dining - Dining Chairs']",1,1,100.0,2019.0
"['AUS Home Décor - Clocks,AUS Lighting - Light Bulbs,AUS Lighting - Indoor - Lamps']",1,1,100.0,2019.0
"['AUS S&O - Kitchen - Food Storage and Organisation,AUS Kitchenware - [Home] Napkin/Paper Towel Holders,AUS Furniture - Occasional - Coffee Tables']",1,0,0.0,2019.0
"['AUS Outdoor - All Planters,AUS S&O - Cupboards']",1,1,100.0,2019.0
"['AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Furniture - Outdoor - Benches']",1,0,0.0,2020.0
"['AUS Kids - Toys,AUS Kids - Toys,AUS Kids - S&O - Toy Boxes & Kids Storage Units']",1,0,0.0,2020.0
"['AUS Furniture - Outdoor - Chairs,AUS Rugs - Doormats,AUS Outdoor - All Planters']",1,0,0.0,2020.0
"['AUS S&O - Sheds & Outdoor Storage,AUS S&O - Boxes & Baskets,AUS Lighting - Party Lights,AUS Lighting - Party Lights']",1,0,0.0,2020.0
"['AUS Furniture - Occasional - Side/End Tables,AUS S&O - Bookcases & Shelving Units,AUS Office - Desks']",1,0,0.0,2020.0
"['AUS Office - Office Chairs,AUS Furniture - Dining - Dining Chairs,AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Outdoor - All Planters,AUS Outdoor - All Planters']",1,0,0.0,2020.0
"['AUS Dinnerware - Drinkware - Glasses,AUS Dinnerware - Plates & Bowls,AUS Dinnerware - Serving Pieces,AUS Dinnerware - Plates & Bowls,AUS Dinnerware - Plates & Bowls,AUS Dinnerware - Serving Pieces,AUS Dinnerware - Plates & Bowls']",1,0,0.0,2020.0
"['AUS S&O - Bookcases & Shelving Units,AUS S&O - Cupboards,AUS Office - Desks']",1,0,0.0,2020.0
"['AUS Kitchenware - [Cooking] Salt/Pepper Shakers/Mills,AUS Manchester - Quilt Covers']",2,0,0.0,2019.0
"['AUS S&O - Boxes & Baskets,AUS Furniture - Bedroom - Bedside Tables,AUS Manchester - Bedspreads,Coverlets & Comforters,AUS S&O - Bookcases & Shelving Units,AUS Rugs - Rugs,AUS Lighting - Indoor - Lamps']",1,0,0.0,2018.0
"['AUS Furniture - Bedroom - Beds,AUS Office - Desks,AUS Furniture - Bedroom - Beds,AUS Home Décor - Clocks,AUS Manchester - Quilt Covers,AUS Manchester - Bed Sheets']",1,0,0.0,2018.0
"['AUS Furniture - Bar Stools,AUS Furniture - Bedroom - Bunk Beds']",1,0,0.0,2018.0
"['AUS Manchester - Pillows,AUS Furniture - Bedroom - Bed Mattresses,AUS Furniture - Bedroom - Beds']",1,0,0.0,2018.0
"['AUS Outdoor - All Planters,AUS Manchester - Blankets & Throws,AUS Home Décor - Artificial Plants & Flowers']",1,0,0.0,2019.0
"['AUS Bathroomware - Bathroom Fixtures,AUS Bathroomware - Bathroom Fixtures,AUS Bathroomware - Towel Rails & Racks,AUS Bathroomware - Bathroom Fixtures,AUS Home Décor - Wall Art']",1,0,0.0,2019.0
"['AUS Manchester - Quilt Covers,AUS Kitchenware - [Cooking] Frying Pans,AUS Kids - Outdoor Play']",1,0,0.0,2019.0
"['AUS Manchester - Quilts,AUS Furniture - Furniture Covers,AUS Furniture - Furniture Covers']",1,0,0.0,2020.0
"['AUS Bathroomware - Bathroom Basins,AUS Lighting - Indoor - Ceiling Fixtures']",1,0,0.0,2019.0
"['AUS S&O - Bookcases & Shelving Units,AUS S&O - Bookcases & Shelving Units,AUS Outdoor - All Planters']",1,1,100.0,2019.0
"['AUS Pet - [Dog & Cat] Pet Beds & Blankets,AUS Home Décor - Statues & Ornaments']",1,0,0.0,2019.0
"['AUS Furniture - Bar Stools,AUS Office - Office Chairs,AUS Office - Desks,AUS Office - Desks,AUS Furniture - Bedroom - Beds,AUS Office - Office Chairs']",1,0,0.0,2020.0
"['AUS Office - Office Chairs,AUS Furniture - Occasional - Coffee Tables']",1,0,0.0,2020.0
"['AUS Kids - Toys,AUS Furniture - Bedroom - Chest of Drawers']",1,0,0.0,2020.0
"['AUS Furniture - Bedroom - Chest of Drawers,AUS Furniture - Bedroom - Beds,AUS Furniture - Bedroom - Bunk Beds']",1,0,0.0,2019.0
"['AUS Outdoor - Hammocks & Hammock Acc,AUS Furniture - Wine Racks & Cabinets']",1,0,0.0,2019.0
"['AUS Manchester - Quilt Covers,AUS Manchester - Pillowcases,AUS Manchester - Home - Curtains']",1,0,0.0,2020.0
"['AUS Home Décor - Wall Accents,AUS Home Décor - Wall Accents,AUS Manchester - Blankets & Throws,AUS Lighting - Party Lights']",1,0,0.0,2020.0
"['AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Outdoor - Cushions,AUS Kids - S&O - Toy Boxes & Kids Storage Units,AUS S&O - Bookcases & Shelving Units']",1,0,0.0,2018.0
"['AUS Home Décor - Wall Shelving,AUS Furniture - Occasional - Ottomans & Stools']",1,0,0.0,2018.0
"['AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Manchester - Home - Cushions,AUS Furniture - Dining - Dining Chairs']",1,0,0.0,2019.0
"['AUS Dinnerware - Serving Pieces,AUS Dinnerware - Serving Pieces,AUS Manchester - Home - Dining & Table Linens']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Chest of Drawers,AUS S&O - Cupboards,AUS S&O - Cupboards']",1,1,100.0,2019.0
"['AUS Furniture - Wine Racks & Cabinets,AUS Furniture - Bedroom - Bedside Tables']",1,0,0.0,2019.0
"['AUS S&O - Rubbish Bins,AUS Furniture - Occasional - Coffee Tables,AUS Lighting - Indoor - Lamps,AUS Lighting - Indoor - Lamps,AUS Lighting - Indoor - Lamps']",1,1,100.0,2019.0
"['AUS Rugs - Doormats,AUS Manchester - Bath - Bath Towels & Bath Mats']",1,1,100.0,2019.0
"['AUS Rugs - Doormats,AUS Rugs - Doormats,AUS Furniture - Bar Stools,AUS Furniture - Sofa Beds']",1,0,0.0,2019.0
"['AUS Kids - S&O - Toy Boxes & Kids Storage Units,AUS Furniture - Bedroom - Bedside Tables,AUS Kids - Toys']",1,0,0.0,2019.0
"['AUS Manchester - Mattress Toppers' 'Pads'
 'Underlays,AUS Furniture - Bedroom - Bedside Tables']",1,1,100.0,2019.0
"['AUS Manchester - Blankets & Throws,AUS Home Décor - Vases,AUS Rugs - Rugs,AUS Lighting - Indoor - Lamps,AUS Furniture - Armchairs,AUS Furniture - Occasional - Side/End Tables']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Bedside Tables,AUS Office - Office Chairs,AUS S&O - Bookcases & Shelving Units']",1,0,0.0,2019.0
"['AUS Outdoor - Garden - Statues,AUS Home Décor - Clocks']",1,0,0.0,2020.0
"['AUS Manchester - Home - Cushions,AUS Manchester - Blankets & Throws,AUS Manchester - Quilt Covers']",1,0,0.0,2020.0
"['AUS Furniture - Dining Benches,AUS Furniture - Bar Stools,AUS Office - Office Chairs']",1,0,0.0,2020.0
"['AUS S&O - Cupboards,AUS Outdoor - All Planters']",1,0,0.0,2020.0
"['AUS Manchester - Home - Cushions,AUS Furniture - Furniture Covers,AUS Furniture - Furniture Covers']",1,0,0.0,2020.0
"['AUS Rugs - Rugs,AUS Rugs - Rugs,AUS Rugs - Rugs,AUS Office - Office Chairs']",1,0,0.0,2019.0
"['AUS Manchester - Pillows,AUS Dinnerware - Dinnerware Sets']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Bunk Beds,AUS Furniture - Bedroom - Bed Mattresses,AUS Rugs - Rugs,AUS Rugs - Rugs,AUS Furniture - Dining - Buffets & Sideboards,AUS Furniture - Dining Benches']",1,0,0.0,2019.0
"['AUS Furniture - Dining - Dining Chairs,AUS Furniture - Dining - Dining Tables,AUS S&O - Laundry Baskets & Organisation']",1,0,0.0,2019.0
"['AUS Seasonal - Christmas Lights,AUS Seasonal - Christmas Lights,AUS Seasonal - Christmas Lights,AUS Seasonal - Christmas Lights,AUS Lighting - Outdoor Lighting']",1,1,100.0,2019.0
"['AUS Office - Office Chairs,AUS Furniture - Bedroom - Beds,AUS Lighting - Indoor - Lamps']",1,0,0.0,2019.0
"['AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Home Décor - Statues & Ornaments,AUS Home Décor - Statues & Ornaments,AUS Home Décor - Statues & Ornaments,AUS Home Décor - Statues & Ornaments,AUS Home Décor - Statues & Ornaments,AUS Home Décor - Statues & Ornaments,AUS Home Décor - Statues & Ornaments,AUS Home Décor - Statues & Ornaments']",1,1,100.0,2019.0
"['AUS Dinnerware - Plates & Bowls,AUS Dinnerware - Serving Pieces,AUS Dinnerware - Serving Pieces,AUS Furniture - Outdoor - Dining Sets']",1,0,0.0,2020.0
